fulllabel,labelhash,etherscan_url,last_owner,last_remmaining_cost,last_cost,total_cost,premium,total_gas_spent,transactions,total+premium+gas
۰۸۸۸۰,0x1044bcfff191bb8dee7c1ed0a5bab2d9ac4a63b82b5a11e851ef5c37bdf68bf0,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=7358455606277002318448464390544421996379504766773234913501511278992828042224,0x21a19c4b5827e88ab01fa7a75e85c89c4f597d22,0.009775007422,0.01432882614,0.01432882614,0,0.004402103484,4,0.01873092963
meow◕ᴥ◕,0x2f4bc8371236c3128fd2b05b8570935d2e3ac3339e52c89eee91cffc9e63817e,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=21392599247256472915298515666199646046875780193025563029361118670209979482494,0xc42ff2a724efec3e3a49c6e62643af1f5596113b,0.001933794447,0.003822211046,0.003822211046,0,0.01490376728,3,0.01872597833
n̲f̲t̲,0x3a48a471c39fd34eea238574817d2447c7ce48d85ec7a2d94c895c7e2ef43097,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=26362493159969986478670743732276097231646604172043425988910175227672245055639,0x5f9780763ab15cb6a0d1820caa3c88b7256e06db,0.004555376535,0.006849484801,0.006849484801,0,0.0118598377,3,0.0187093225
xn--gy8h,0xf295d38553a617f47386224cc28aab5c1960602039878281ecb7fcd339cd9949,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=109724429432763771933086156734082000861079000101584219961191561646943635347785,0x7bd86eb9b1e52619ebed3aaad1a6f91dc7cd3f5a,0.001268544162,0.001681383978,0.001681383978,0,0.016986637,2,0.01866802098
88❽88,0xe9b6dadedf34512fb82945fce67c76bb404b2035e63bfa9f3a6072621e1e1bde,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=105711970475008657952170799593586013656233643494354679967992986903603417324510,0x8012d9c4b80f35c558c005daf3bbba06b43349fb,0.004256316838,0.00828563011,0.00828563011,0,0.01037606142,3,0.01866169153
۰۱۳۱۰,0x0eba349aa2f7604d3d60421c57d04dce9feaa0bd7a770add64ab37e691acb217,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=6661376494018684680659373125917965863639044965241732845978476896088461455895,0xd5fe0a3fa34ebe8699dfdc0cb57ae0f35de75f87,0.0002237979347,0.004299276113,0.004299276113,0,0.01434078269,3,0.0186400588
ᑭ2egame,0x8a97d69e0a8fe71d584a2f033ce0ecf177554cf1fef6616de32d92ff77e922ab,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=62687448245774405311236248862889966804981258976909183419873060886437335474859,0x8cc4b83ea3c7e0b793f0a00d3cf8c71cff345bba,0.0006372151671,0.002528081913,0.002528081913,0,0.01609485137,3,0.01862293329
ロロノア·ゾロ,0x750de883b17a29ca9511dc9dcfd780d2d3621997de10e6536cebce4075c60214,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=52945177051680285913918471759379594526133565161533602823391306351896340857364,0xf98b2bd884d921770a7b34ba797130f43ba465fc,0.006279598161,0.008582744193,0.008582744193,0,0.009973747363,3,0.01855649156
🖕🏻yоu,0xef43c5b681f6df1ea35fba7cbe289c6937e9dba35cf8e03e3329de46af05d0a1,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=108222514129168272428811092902387850809662602430390075429541954163632748482721,0xe7082a1b5178b5cf9af118480ff42982e0816601,0.0005493157565,0.002445125014,0.002445125014,0,0.01609751551,4,0.01854264052
erīch,0x845ac5ef4e365b2c2e0a85634e66cb96dab586e14d998b51a12d5fad2854c42c,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=59865678344515508615365046695763104705480417197837778100467170519190017983532,0x3a894f774261a4c9536df7194ad9643759db17f0,0.01234279531,0.01492579089,0.01492579089,0,0.00361134375,3,0.01853713464
m͟i͟c͟r͟o͟s͟o͟f͟t͟,0x20028ea0fc8d04cc5dc9715a1eb260bc5d5abcc2fc1f776ad3643077e6c88b78,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=14478529236963501447468284968917945310572971090180113052820653355178807298936,0xe03cc9347daccadeaa69690abc32176b96976f4b,0.006256397086,0.008551033742,0.008551033742,0,0.009969471962,4,0.0185205057
ethеrеum,0x3ece48a3dd4509b14b11ce5a8bfd8028bd16c064334c88320db2d47d2f158cef,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=28407868451017555904882273740548152689725058505293474789881906966822712085743,0x6837e99a94ddd7091646e04f3584b346b6e59f39,0.001775156079,0.003592968404,0.003592968404,0,0.01492752493,4,0.01852049333
❽8888,0x768053ac659fa0e1b8f47eea290486e6319caf0d104fb6ea05cbc6d23604d51c,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=53599650049876886180591165360842727515770871346824999975658174063516353615132,0x8012d9c4b80f35c558c005daf3bbba06b43349fb,0.004257523065,0.008287978233,0.008287978233,0,0.01021626063,3,0.01850423887
۰٦۹٦۰,0x519d90e80eaa864453a33131617ea9ffc5ca77d740e320c7734402fb0a5c56dd,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=36915735832140870203755243014006305135368240209649331882067275896568579643101,0xd5fe0a3fa34ebe8699dfdc0cb57ae0f35de75f87,0.0002237354472,0.004298075696,0.004298075696,0,0.01419059816,3,0.01848867386
зи́мнийдворе́ц,0x8750ccef9930a625666667656f9fe4ec74f80efd236a69d164ea1acd7371f7d7,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=61204996739738025567237029347217706698665395631835406963727999787438531803095,0xabcf7cfae1959970b6c3c011af80c2bd30a1e3db,0.003937038751,0.007388273234,0.007388273234,0,0.0110828412,3,0.01847111443
❨❍⥿❍❩,0xaa5ad6f23d46f5079409e2e152a058050699a87b15fda3ea66dcda9b45db0526,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=77053683999463887113158506804666312319674271148336201498146782159671788242214,0x40a9799580cb57d5fbec317f1b8c5c0e84d4b74d,0.006987477015,0.01005425405,0.01005425405,0,0.008412535217,4,0.01846678927
ḅinance,0x6b9c08b160002e280db040a009b5b1e9a8283e02471419d24363f20453c8466b,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=48673162936506320092285458639182674546654587384389074651031850146422963324523,0x1e3230d8c4d54bab2148a4cb493cefee7a61e7aa,0.001871931951,0.004178930655,0.004178930655,0,0.01428779328,3,0.01846672394
εεεεε,0x1addfb9fe7dfc4945cccdc7f856fe547ff92c02489d569760bf510541acee6b8,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=12152343913864705688657264604223186230352253438111908332233106248320699786936,0x6709d4cb7a32439f0bd530a040a8aea588984b28,0.004631410592,0.008804504511,0.008804504511,0,0.00966166157,3,0.01846616608
۷۳۴۷۰,0x4f245697e3b2abf62455ab624424b3efa82178f819df8573c5046ae11608218f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=35796919177527228738616728926950305233659334593624340496338051592268850667919,0x068e6be9d56fe594fe02261e9d309dccdba4a783,0.0001508780132,0.004589206236,0.004589206236,0,0.01387412421,3,0.01846333044
fro·zen,0xd8517ab7e45a3fb7693f01971c09eb7b2fa3ec99f442c359a5c8eafdaf753504,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=97843536877005466298041214062981385491416269905678139612299980961931280594180,0x0b1a1e1176b2aa3f9947c5648cd7ccda4adc172a,0.004289688196,0.006095697001,0.006095697001,0,0.01236705407,3,0.01846275107
cɍypto,0x2d1a85e0571f9fad4f2e71b4f3075a374138d3e5062ac136dbdba8555ef13eef,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=20400940190398580682608670593525533352524391110264425037021564208904664071919,0x346fab3827ea47013c76623be0c727a2023723e6,0.00007973630497,0.004157678759,0.004157678759,0,0.01430504271,4,0.01846272147
gоoglе,0xed462e0226ee714fe133a4b444dd0fcc49e55519149d4ad0c6b5a00f9ab5444b,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=107322141947120423337761911993509961253010260988609598033912618176466493195339,0x8136618bc694c2f3062b449de00394ca8b9a517c,0.003335796762,0.005363726072,0.005363726072,0,0.01309147268,3,0.01845519875
‘eth’,0x1c6a0c3646a3a2d62aa1178b44a03d55907f7efdf704a84b27b3ef08a979ebdd,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=12852129833430425522106954242443542845677869710387996259105925882387212397533,0x640c10922ed12eb1dc6c235c55c234999f16940a,0.001571831814,0.003585741325,0.003585741325,0,0.01485953306,4,0.01844527438
wʌɾɾioɾ,0xec0ad5f13f34f66986aeb09656329aa1e256977c169059373c1d45351c11e4b9,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=106764977312274126576312499663125510232802384339379014111137667217499979113657,0x33cfd90f164b4571ba45ebf283b427d33dd142da,0.004575372373,0.008608303692,0.008608303692,0,0.009793308843,3,0.01840161253
ŭebtri,0x6282b9224b20d87a28287e53199f547fb531aca6da40d86e109db751a0963124,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=44557627027205572737863030780657676606238230990136688101320742453971720220964,0xe078a9d8196671be8b6d84850ba8db2e12200721,0.005789253376,0.007605163068,0.007605163068,0,0.01079496123,3,0.0184001243
❼❼❼❼❼❼,0x38a2241f7a37d67ea7610a69b379060ad7278072e5345fc890dfd0a1f42bcdbf,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=25615998056654917103252384629862340971959480917037963440948959188973263769023,0xbade1b683f5bda1553f0e25cf88e1cc2cded65dc,0.009757425246,0.01430305307,0.01430305307,0,0.004092766433,3,0.0183958195
çalışır,0x573b6d0e5bc12cc4cfc875b92fad54d26e592e46476c65c798b3e3f4b80eccae,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=39456214481020040052896569186379063866631511271096348168252514283387949599918,0xe20203d03cfaaea1dc157ff727d27db331851ded,0.008346954683,0.01217032673,0.01217032673,0,0.006212236304,3,0.01838256304
kiralık,0xf25cb82c8d5d996d4731a5f89f794a07f56ac55bb4a736ed82e0633d38d3fe98,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=109623530409563077816725961543277418127614932978122280430504187852732306292376,0xf01365133118e3b4af61c83b56a7e180a716482a,0.000928635488,0.001053377569,0.003595187466,0,0.01478319704,5,0.01837838451
demetakalın,0x0c32a2342d76d8d4efcf4ef78d8686c3771881c8247774ea06c70243ac7a40bf,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=5517216025851466584895184528374264656979679434985468944749902971057469014207,0x6ac8e2832434fc805d0aa449431a491d14c5eadf,0.009483907335,0.005952925498,0.01191997208,0,0.0064563832,4,0.01837635528
6942ο,0x6183b8073cd81c7dda3a75d55605922a5e9d040179ac795e893731d5623e09b7,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=44107073394517884683641898401571346858292934613289868402009513149420481153463,0x9cf0b5e055290afa64dc1119f0e9a361ff01f1a2,0.001548765167,0.00355534142,0.00355534142,0,0.01480867882,3,0.01836402024
۷۸٦۰۷۸٦,0x1175effcc935a16d5db556363ae7a910b92e2c2c375db5be57a7c6c9b34471c9,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=7897695864967875599905619030773542951838081411686835672702230228198821753289,0x21a19c4b5827e88ab01fa7a75e85c89c4f597d22,0.009775642272,0.01432975674,0.01432975674,0,0.004032155865,4,0.01836191261
۰۷۸٦۰۷۸٦۰,0x2fd10da6371dcbce3025283d437c8e9fbb3c4e3b5cb9dd1d22070ccb0cf33ce3,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=21628069123810291055262268876654968271669902141366007110485300439649296268515,0x21a19c4b5827e88ab01fa7a75e85c89c4f597d22,0.009775642272,0.01432975674,0.01432975674,0,0.004025265867,4,0.01835502261
০০০০৪,0x1605b83da6bef2624ad1b25cb7dfbc3ca7922a0e1ab79bdbeeca27eb94ffc86f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=9960988487600700005237454180454828982520030892360515358685092869060868163695,0x4cb7ba1b7ec876bef0e64750dd0b6e619fbe0e62,0.0001957802297,0.00476398559,0.00476398559,0,0.01357676483,5,0.01834075042
–999–,0x2919afc16de9e806b9c4b96445998dea6a24b5b1c3cb18aba660969827afc44c,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=18590210988989039924462755793022348893597853537688997007242221412732673967180,0x3f9734d32237107ca3f8248d9acf7d7d6eba8deb,0.01238604831,0.01461041616,0.01461041616,0,0.003730322968,3,0.01834073913
۰۳۲۳۰,0xe47f72f940f09bf937112272c28454e53ae6c142b271beb45e720f4d15302733,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=103352512573160813183728425547290431443572804089667037857057272770991632688947,0x3fbc4a1f95de478fcbdc6da5fed5e5ba530c0671,0.0002238564203,0.004300399654,0.004300399654,0,0.01402934653,5,0.01832974619
tradе,0x74246e82e70520112b3212f9fa6ab4f8a67f50f36ac1f952aea62e396787bbc3,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=52532659651211384364691052926603430822284148137915717453811596326529879489475,0x3cceba645566a30869651c14f567f26cc1a98ef8,0.001356021901,0.003807292262,0.003807292262,0,0.01450699735,3,0.01831428961
👩🏿‍❤‍👨,0x38b9b51fd2f96628f52364d1f0480052c8845b54207ca40bb3793f8327bbe2b5,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=25657636301712212697460033024396177883033817545160415619343409230425326609077,0x7bc63a4e022986409ebd73c76f5ee08a99528880,0.003229417983,0.005192676493,0.005192676493,0,0.01311159604,3,0.01830427254
۱۸۸۸۸۱,0x80d3513236e33ae593d8da4cba646ef9eb2cd0e74a4e2242954fc72164937130,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=58269409744558100975744471052681925591656041480456370501786720779396510347568,0x21a19c4b5827e88ab01fa7a75e85c89c4f597d22,0.009777732758,0.01433282111,0.01433282111,0,0.003957742504,4,0.01829056362
١٠٠٪حلال,0xa598b6e4e757350e746601b30144034b4473681469dad0fb23c791c4fe4f1880,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=74901443059151238850658632360354793104328517221507477110199519425547295725696,0xd8b486a24798827dc47e46b43d90ed90924a1057,0.002398726027,0.006560515684,0.006560515684,0,0.01172327248,3,0.01828378816
όνειροϛ,0x6897c1393f88ec06adcd89e80181ec3fdcab85f4774bed439527f529345f3269,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=47308663739894131840360947440816675127921138222511693157374676671245791998569,0xb03f5438f9a243de5c3b830b7841ec315034cd5f,0.009608763168,0.01122902419,0.01122902419,0,0.007036760605,3,0.0182657848
ʎlᴉɯǝ,0xcaa7cf5aad1678ac9624930f57a7ffb9f9f3b4f4903dc3363e24db7a2a3d6b8f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=91663689979755056974347433487548197198556090104388922964972502544626294287247,0x23b053ba92c196b4121ac9380d4e67e43c80e5fb,0.004100449147,0.002611978951,0.008286526647,0,0.009973408462,6,0.01825993511
p2e⠠game,0x8b94522f7f7118fd001a4b22b8863539d3a9d4f324f646eb15bdcaea078e1ea5,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=63133546542400345747254432762629540596634076412502674610380384558698373979813,0x3108fc89729016b3199dd8b5adac3085e7e002f0,0.001901006666,0.003791625318,0.003791625318,0,0.01446679294,4,0.01825841825
p2e⠄game,0xcf578e47b826f4e2698efe78d1c015b7ca2705933774f638227eee13a27e592f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=93783457332902806932110243015298363620361980430883767933920482235855465765167,0x3108fc89729016b3199dd8b5adac3085e7e002f0,0.001900757424,0.003791128196,0.003791128196,0,0.01446679294,4,0.01825792113
gıgachad,0xf4963d51c9046154debc4d98e09b708b12a39a64982d1aa3f85dc16ba98b53ea,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=110629785325486163211787061242826126875394831344994052243829122291766762623978,0x56717b3d3349759d98a5a581df594b38811d0e42,0.006116379696,0.007076001867,0.007076001867,0,0.01118061918,3,0.01825662105
ɑndrew,0x9de7f9a62fb034836dc7b428b068afd778ca4d34b2e667a711caf65f43d4e6ae,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=71422981914750291646849661727293941113605308002112007886712974751777749788334,0x62f8fa6f79e296ad399332649d2b8e61b28bb76c,0.008960226644,0.01158376408,0.01158376408,0,0.006671356991,3,0.01825512107
二三八·三,0xd6dca1f80f97f594e1e5d64d76e69ca17581fb506b01aa1eff5fc9c1313a11cc,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=97184773819941055204966273392049411818698665467251863396526480130154539127244,0xa567e497a1f13ca67b45dcfbbeb9d25078e1ba3f,0.0002026781217,0.004623594652,0.004623594652,0,0.01361113085,3,0.01823472551
cristianᴏ,0xec76dc61c3ac69b6dc5fd4dfb95daf3fc7e4d07b0b423267100209731444ac0b,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=106955841239212661092304816080935302693235513028192981357649930861865525881867,0x350c8181846e7d12f6a81fc756010f657705cea7,0.009624382168,0.01394007735,0.01394007735,0,0.004293573193,4,0.01823365054
‘‘‘‘‘,0xf2083723a071df64697b6c023bd3f1b6971f883420b3434f061da155f2a41e29,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=109474224690212711040455746085793398043692924470138907826510232442625811815977,0xe102664b51c499cb62012ef34b8b494173b61cca,0.005082428559,0.009841307288,0.009841307288,0,0.00836892,4,0.01821022729
nаmes,0xa57efbcf0e9a076da00713af0e53b1a9e1e8f62dd5cef7d516b3288cd7aa72f1,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=74855980666980770984329997968746338264453167636939903253076457269582690415345,0x0945198dd98c78d88568004d775e33800cfe4bfa,0.007400740776,0.01221858287,0.01221858287,0,0.0059778,4,0.01819638287
88·88,0x9a565a229dbeccd77996c32211e079cc7419655c00fbce8364b8d5f75b930d3f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=69808749619815883122054195462553723204711592210815318079285801656235146284351,0x72bf2ee68dcace5f667c1f2c055b7b32d24d1000,0.0015452672,0.003536191399,0.003536191399,0,0.01463027326,3,0.01816646466
11·11,0x4dec19e89093c24dcc4ead1eda2d6a8dbf37e4e834e4297020ea203ada8eb02b,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=35245244061791261676651546985124179204357997746282746244091125423863789170731,0x72bf2ee68dcace5f667c1f2c055b7b32d24d1000,0.001543008534,0.003531022665,0.003531022665,0,0.01459735052,3,0.01812837318
99·99,0x6f4da6a8bd95c34b7e82c9c0d7eed4df629350ca89e7a9bc8d8e215334e76c2f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=50343923655860744014633917251805708970353243963339807806843681847041635871791,0x72bf2ee68dcace5f667c1f2c055b7b32d24d1000,0.001543008534,0.003531022665,0.003531022665,0,0.01459735052,3,0.01812837318
“260”,0xf4aaeaa43b6468966b7ae62daf678ecf4b1eb9babe38d6c58fcda264d5386b54,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=110666318491660457391886612893462880871481888792235187596252283530437182647124,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.0001980964007,0.004519074142,0.004519074142,0,0.01360745738,5,0.01812653152
8‚888,0x9380f573465b7f25e418b75091ce2e01bf75a964dce4f63721cd5c91da18b780,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=66717839201690122659972168199902365290240431595664253608929053289566462064512,0x23eafa6bcf7c4cad9dfc770fa60d07eba9386387,0.004971931198,0.006939789243,0.006939789243,0,0.01116734456,5,0.0181071338
•––––,0x5a7cbdffbb852e3e289951ac9d4c6a1eba64783ce98c44f51564452cdd3dbceb,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=40928556733120624028313425829832936136774343280533931621244164562774625467627,0x8746795246640fbd7269f5d2f8d4b254e5f5b56b,0.004698751096,0.008955844125,0.008955844125,0,0.009031287728,3,0.01798713185
⌐デ═一一,0x9639a3ee799f52c80df8c19e92fef78e6bb3c2a713f0156ba5c6eda116c67f0f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=67948768984112488929265994022200928522174355294066660509105554962462728945423,0x4856c3150edfb07d94825f0e8ba158e2121a6c41,0.003039922292,0.003735931437,0.005252686384,0,0.01270800325,4,0.01796068963
ľudovít,0x39b778343e0bab64949decfdf0f6658d80691a34496c870dc0e885d4a71bafa6,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=26105995000113632667823978507240575974534787224490132606515867068087209275302,0xf4f41d1b0093138614273aff92e88fde240db6df,0.01038399721,0.01343757301,0.01343757301,0,0.004505546773,2,0.01794311978
ľudmila,0xce8c3a575831d0df697d3670956bc9bf99f9433b5a6d4d90f551bf0b5a9c31fd,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=93424208053313298449005467564200761214791804265533344321122233811000784335357,0xf4f41d1b0093138614273aff92e88fde240db6df,0.01038302684,0.01343631729,0.01343631729,0,0.004505546773,2,0.01794186406
